"Campagne","Annee","Trait","Nom_Scientifique","Code_Campagne","Nombre","Poids","Pmoy","longueurmoy","DateDeb","LatDeb","LongDeb","DateFin","LatFin","LongFin"
"SHINY",2020,"H3","Cephalaspis.tenuicornis",24,5721,5721,NA,NA,"01/10/2020 00:00",44.0319617403438,-1.98753627257654,"01/10/2020 00:00",44.0419617403438,-2.00753627257654
"SHINY",2025,"H3","Cephalaspis.tenuicornis",25,326,326,NA,NA,"01/01/2025 00:00",44.0319617403438,-1.98753627257654,"01/01/2025 00:00",44.0419617403438,-2.00753627257654
"SHINY",2030,"H3","Cephalaspis.tenuicornis",30,0,0,NA,NA,"01/04/2030 00:00",44.0319617403438,-1.98753627257654,"01/04/2030 00:00",44.0419617403438,-2.00753627257654
"SHINY",2000,"H4","Cephalaspis.tenuicornis",7,1112,1112,NA,NA,"01/07/2000 00:00",44.0379117102991,-1.98173680208856,"01/07/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H4","Cephalaspis.tenuicornis",8,9,9,NA,NA,"01/10/2000 00:00",44.0379117102991,-1.98173680208856,"01/10/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Cephalaspis.tenuicornis",10,1801,1801,NA,NA,"01/04/2005 00:00",44.0379117102991,-1.98173680208856,"01/04/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Cephalaspis.tenuicornis",11,1435,1435,NA,NA,"01/07/2005 00:00",44.0379117102991,-1.98173680208856,"01/07/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H4","Cephalaspis.tenuicornis",5,27357,27357,NA,NA,"01/01/2000 00:00",44.0379117102991,-1.98173680208856,"01/01/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Cephalaspis.tenuicornis",20,470,470,NA,NA,"01/10/2015 00:00",44.0379117102991,-1.98173680208856,"01/10/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Cephalaspis.tenuicornis",9,398,398,NA,NA,"01/01/2005 00:00",44.0379117102991,-1.98173680208856,"01/01/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H4","Cephalaspis.tenuicornis",6,971,971,NA,NA,"01/04/2000 00:00",44.0379117102991,-1.98173680208856,"01/04/2000 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Cephalaspis.tenuicornis",21,131,131,NA,NA,"01/01/2020 00:00",44.0379117102991,-1.98173680208856,"01/01/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Cephalaspis.tenuicornis",23,2249,2249,NA,NA,"01/07/2020 00:00",44.0379117102991,-1.98173680208856,"01/07/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Cephalaspis.tenuicornis",4,6147,6147,NA,NA,"01/10/1999 00:00",44.0379117102991,-1.98173680208856,"01/10/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Cephalaspis.tenuicornis",1,0,0,NA,NA,"01/01/1999 00:00",44.0379117102991,-1.98173680208856,"01/01/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Cephalaspis.tenuicornis",3,0,0,NA,NA,"01/07/1999 00:00",44.0379117102991,-1.98173680208856,"01/07/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Cephalaspis.tenuicornis",18,0,0,NA,NA,"01/04/2015 00:00",44.0379117102991,-1.98173680208856,"01/04/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Cephalaspis.tenuicornis",28,1148,1148,NA,NA,"01/10/2025 00:00",44.0379117102991,-1.98173680208856,"01/10/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Cephalaspis.tenuicornis",22,5825,5825,NA,NA,"01/04/2020 00:00",44.0379117102991,-1.98173680208856,"01/04/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",2020,"H4","Cephalaspis.tenuicornis",24,0,0,NA,NA,"01/10/2020 00:00",44.0379117102991,-1.98173680208856,"01/10/2020 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Cephalaspis.tenuicornis",13,6769,6769,NA,NA,"01/01/2010 00:00",44.0379117102991,-1.98173680208856,"01/01/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",1999,"H4","Cephalaspis.tenuicornis",2,4331,4331,NA,NA,"01/04/1999 00:00",44.0379117102991,-1.98173680208856,"01/04/1999 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Cephalaspis.tenuicornis",17,86,86,NA,NA,"01/01/2015 00:00",44.0379117102991,-1.98173680208856,"01/01/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2015,"H4","Cephalaspis.tenuicornis",19,16,16,NA,NA,"01/07/2015 00:00",44.0379117102991,-1.98173680208856,"01/07/2015 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Cephalaspis.tenuicornis",29,44,44,NA,NA,"01/01/2030 00:00",44.0379117102991,-1.98173680208856,"01/01/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Cephalaspis.tenuicornis",31,12319,12319,NA,NA,"01/07/2030 00:00",44.0379117102991,-1.98173680208856,"01/07/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2005,"H4","Cephalaspis.tenuicornis",12,3978,3978,NA,NA,"01/10/2005 00:00",44.0379117102991,-1.98173680208856,"01/10/2005 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Cephalaspis.tenuicornis",14,34,34,NA,NA,"01/04/2010 00:00",44.0379117102991,-1.98173680208856,"01/04/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Cephalaspis.tenuicornis",16,2657,2657,NA,NA,"01/10/2010 00:00",44.0379117102991,-1.98173680208856,"01/10/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Cephalaspis.tenuicornis",26,2,2,NA,NA,"01/04/2025 00:00",44.0379117102991,-1.98173680208856,"01/04/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2010,"H4","Cephalaspis.tenuicornis",15,766,766,NA,NA,"01/07/2010 00:00",44.0379117102991,-1.98173680208856,"01/07/2010 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Cephalaspis.tenuicornis",30,303,303,NA,NA,"01/04/2030 00:00",44.0379117102991,-1.98173680208856,"01/04/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Cephalaspis.tenuicornis",27,5395,5395,NA,NA,"01/07/2025 00:00",44.0379117102991,-1.98173680208856,"01/07/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2030,"H4","Cephalaspis.tenuicornis",32,7,7,NA,NA,"01/10/2030 00:00",44.0379117102991,-1.98173680208856,"01/10/2030 00:00",44.0279117102991,-2.00173680208856
"SHINY",2025,"H4","Cephalaspis.tenuicornis",25,0,0,NA,NA,"01/01/2025 00:00",44.0379117102991,-1.98173680208856,"01/01/2025 00:00",44.0279117102991,-2.00173680208856
"SHINY",2000,"H5","Cephalaspis.tenuicornis",5,2484,2484,NA,NA,"01/01/2000 00:00",44.0241092794714,-1.98276196327293,"01/01/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Cephalaspis.tenuicornis",9,0,0,NA,NA,"01/01/2005 00:00",44.0241092794714,-1.98276196327293,"01/01/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Cephalaspis.tenuicornis",11,0,0,NA,NA,"01/07/2005 00:00",44.0241092794714,-1.98276196327293,"01/07/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H5","Cephalaspis.tenuicornis",8,1484,1484,NA,NA,"01/10/2000 00:00",44.0241092794714,-1.98276196327293,"01/10/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Cephalaspis.tenuicornis",2,6407,6407,NA,NA,"01/04/1999 00:00",44.0241092794714,-1.98276196327293,"01/04/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Cephalaspis.tenuicornis",12,18,18,NA,NA,"01/10/2005 00:00",44.0241092794714,-1.98276196327293,"01/10/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H5","Cephalaspis.tenuicornis",6,0,0,NA,NA,"01/04/2000 00:00",44.0241092794714,-1.98276196327293,"01/04/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Cephalaspis.tenuicornis",3,4833,4833,NA,NA,"01/07/1999 00:00",44.0241092794714,-1.98276196327293,"01/07/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Cephalaspis.tenuicornis",18,2,2,NA,NA,"01/04/2015 00:00",44.0241092794714,-1.98276196327293,"01/04/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H5","Cephalaspis.tenuicornis",7,198,198,NA,NA,"01/07/2000 00:00",44.0241092794714,-1.98276196327293,"01/07/2000 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Cephalaspis.tenuicornis",22,1120,1120,NA,NA,"01/04/2020 00:00",44.0241092794714,-1.98276196327293,"01/04/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Cephalaspis.tenuicornis",24,1118,1118,NA,NA,"01/10/2020 00:00",44.0241092794714,-1.98276196327293,"01/10/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Cephalaspis.tenuicornis",13,4216,4216,NA,NA,"01/01/2010 00:00",44.0241092794714,-1.98276196327293,"01/01/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Cephalaspis.tenuicornis",15,166,166,NA,NA,"01/07/2010 00:00",44.0241092794714,-1.98276196327293,"01/07/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Cephalaspis.tenuicornis",4,1198,1198,NA,NA,"01/10/1999 00:00",44.0241092794714,-1.98276196327293,"01/10/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Cephalaspis.tenuicornis",19,0,0,NA,NA,"01/07/2015 00:00",44.0241092794714,-1.98276196327293,"01/07/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Cephalaspis.tenuicornis",21,1400,1400,NA,NA,"01/01/2020 00:00",44.0241092794714,-1.98276196327293,"01/01/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2005,"H5","Cephalaspis.tenuicornis",10,926,926,NA,NA,"01/04/2005 00:00",44.0241092794714,-1.98276196327293,"01/04/2005 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Cephalaspis.tenuicornis",25,2905,2905,NA,NA,"01/01/2025 00:00",44.0241092794714,-1.98276196327293,"01/01/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",1999,"H5","Cephalaspis.tenuicornis",1,238,238,NA,NA,"01/01/1999 00:00",44.0241092794714,-1.98276196327293,"01/01/1999 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Cephalaspis.tenuicornis",16,373,373,NA,NA,"01/10/2010 00:00",44.0241092794714,-1.98276196327293,"01/10/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Cephalaspis.tenuicornis",31,669,669,NA,NA,"01/07/2030 00:00",44.0241092794714,-1.98276196327293,"01/07/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Cephalaspis.tenuicornis",20,90,90,NA,NA,"01/10/2015 00:00",44.0241092794714,-1.98276196327293,"01/10/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2015,"H5","Cephalaspis.tenuicornis",17,3938,3938,NA,NA,"01/01/2015 00:00",44.0241092794714,-1.98276196327293,"01/01/2015 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Cephalaspis.tenuicornis",32,41,41,NA,NA,"01/10/2030 00:00",44.0241092794714,-1.98276196327293,"01/10/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Cephalaspis.tenuicornis",26,113,113,NA,NA,"01/04/2025 00:00",44.0241092794714,-1.98276196327293,"01/04/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Cephalaspis.tenuicornis",28,5,5,NA,NA,"01/10/2025 00:00",44.0241092794714,-1.98276196327293,"01/10/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",2010,"H5","Cephalaspis.tenuicornis",14,1529,1529,NA,NA,"01/04/2010 00:00",44.0241092794714,-1.98276196327293,"01/04/2010 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Cephalaspis.tenuicornis",29,1594,1594,NA,NA,"01/01/2030 00:00",44.0241092794714,-1.98276196327293,"01/01/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2020,"H5","Cephalaspis.tenuicornis",23,901,901,NA,NA,"01/07/2020 00:00",44.0241092794714,-1.98276196327293,"01/07/2020 00:00",44.0241092794714,-1.96276196327293
"SHINY",2030,"H5","Cephalaspis.tenuicornis",30,697,697,NA,NA,"01/04/2030 00:00",44.0241092794714,-1.98276196327293,"01/04/2030 00:00",44.0241092794714,-1.96276196327293
"SHINY",2025,"H5","Cephalaspis.tenuicornis",27,0,0,NA,NA,"01/07/2025 00:00",44.0241092794714,-1.98276196327293,"01/07/2025 00:00",44.0241092794714,-1.96276196327293
"SHINY",2000,"H6","Cephalaspis.tenuicornis",7,79,79,NA,NA,"01/07/2000 00:00",44.0136802527797,-1.98234325883677,"01/07/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Cephalaspis.tenuicornis",10,4233,4233,NA,NA,"01/04/2005 00:00",44.0136802527797,-1.98234325883677,"01/04/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Cephalaspis.tenuicornis",3,304,304,NA,NA,"01/07/1999 00:00",44.0136802527797,-1.98234325883677,"01/07/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H6","Cephalaspis.tenuicornis",5,1418,1418,NA,NA,"01/01/2000 00:00",44.0136802527797,-1.98234325883677,"01/01/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Cephalaspis.tenuicornis",4,2319,2319,NA,NA,"01/10/1999 00:00",44.0136802527797,-1.98234325883677,"01/10/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H6","Cephalaspis.tenuicornis",6,160,160,NA,NA,"01/04/2000 00:00",44.0136802527797,-1.98234325883677,"01/04/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Cephalaspis.tenuicornis",11,267,267,NA,NA,"01/07/2005 00:00",44.0136802527797,-1.98234325883677,"01/07/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Cephalaspis.tenuicornis",13,9569,9569,NA,NA,"01/01/2010 00:00",44.0136802527797,-1.98234325883677,"01/01/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Cephalaspis.tenuicornis",20,11149,11149,NA,NA,"01/10/2015 00:00",44.0136802527797,-1.98234325883677,"01/10/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Cephalaspis.tenuicornis",9,0,0,NA,NA,"01/01/2005 00:00",44.0136802527797,-1.98234325883677,"01/01/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Cephalaspis.tenuicornis",19,206,206,NA,NA,"01/07/2015 00:00",44.0136802527797,-1.98234325883677,"01/07/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H6","Cephalaspis.tenuicornis",8,131,131,NA,NA,"01/10/2000 00:00",44.0136802527797,-1.98234325883677,"01/10/2000 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Cephalaspis.tenuicornis",23,485,485,NA,NA,"01/07/2020 00:00",44.0136802527797,-1.98234325883677,"01/07/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Cephalaspis.tenuicornis",17,6,6,NA,NA,"01/01/2015 00:00",44.0136802527797,-1.98234325883677,"01/01/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Cephalaspis.tenuicornis",1,3920,3920,NA,NA,"01/01/1999 00:00",44.0136802527797,-1.98234325883677,"01/01/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Cephalaspis.tenuicornis",16,570,570,NA,NA,"01/10/2010 00:00",44.0136802527797,-1.98234325883677,"01/10/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2015,"H6","Cephalaspis.tenuicornis",18,11501,11501,NA,NA,"01/04/2015 00:00",44.0136802527797,-1.98234325883677,"01/04/2015 00:00",44.0236802527797,-1.96234325883677
"SHINY",1999,"H6","Cephalaspis.tenuicornis",2,245,245,NA,NA,"01/04/1999 00:00",44.0136802527797,-1.98234325883677,"01/04/1999 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Cephalaspis.tenuicornis",22,22265,22265,NA,NA,"01/04/2020 00:00",44.0136802527797,-1.98234325883677,"01/04/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Cephalaspis.tenuicornis",24,14,14,NA,NA,"01/10/2020 00:00",44.0136802527797,-1.98234325883677,"01/10/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Cephalaspis.tenuicornis",26,310,310,NA,NA,"01/04/2025 00:00",44.0136802527797,-1.98234325883677,"01/04/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Cephalaspis.tenuicornis",31,1888,1888,NA,NA,"01/07/2030 00:00",44.0136802527797,-1.98234325883677,"01/07/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Cephalaspis.tenuicornis",30,6,6,NA,NA,"01/04/2030 00:00",44.0136802527797,-1.98234325883677,"01/04/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Cephalaspis.tenuicornis",32,226,226,NA,NA,"01/10/2030 00:00",44.0136802527797,-1.98234325883677,"01/10/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2020,"H6","Cephalaspis.tenuicornis",21,450,450,NA,NA,"01/01/2020 00:00",44.0136802527797,-1.98234325883677,"01/01/2020 00:00",44.0236802527797,-1.96234325883677
"SHINY",2005,"H6","Cephalaspis.tenuicornis",12,15809,15809,NA,NA,"01/10/2005 00:00",44.0136802527797,-1.98234325883677,"01/10/2005 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Cephalaspis.tenuicornis",14,2906,2906,NA,NA,"01/04/2010 00:00",44.0136802527797,-1.98234325883677,"01/04/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2030,"H6","Cephalaspis.tenuicornis",29,23,23,NA,NA,"01/01/2030 00:00",44.0136802527797,-1.98234325883677,"01/01/2030 00:00",44.0236802527797,-1.96234325883677
"SHINY",2010,"H6","Cephalaspis.tenuicornis",15,102,102,NA,NA,"01/07/2010 00:00",44.0136802527797,-1.98234325883677,"01/07/2010 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Cephalaspis.tenuicornis",25,345,345,NA,NA,"01/01/2025 00:00",44.0136802527797,-1.98234325883677,"01/01/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Cephalaspis.tenuicornis",27,787,787,NA,NA,"01/07/2025 00:00",44.0136802527797,-1.98234325883677,"01/07/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2025,"H6","Cephalaspis.tenuicornis",28,127,127,NA,NA,"01/10/2025 00:00",44.0136802527797,-1.98234325883677,"01/10/2025 00:00",44.0236802527797,-1.96234325883677
"SHINY",2000,"H7","Cephalaspis.tenuicornis",5,12597,12597,NA,NA,"01/01/2000 00:00",44.0296268494427,-1.97607869649073,"01/01/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",2000,"H7","Cephalaspis.tenuicornis",8,445,445,NA,NA,"01/10/2000 00:00",44.0296268494427,-1.97607869649073,"01/10/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",2005,"H7","Cephalaspis.tenuicornis",11,489,489,NA,NA,"01/07/2005 00:00",44.0296268494427,-1.97607869649073,"01/07/2005 00:00",44.0296268494427,-1.99607869649073
"SHINY",2015,"H7","Cephalaspis.tenuicornis",18,28,28,NA,NA,"01/04/2015 00:00",44.0296268494427,-1.97607869649073,"01/04/2015 00:00",44.0296268494427,-1.99607869649073
"SHINY",2005,"H7","Cephalaspis.tenuicornis",9,2532,2532,NA,NA,"01/01/2005 00:00",44.0296268494427,-1.97607869649073,"01/01/2005 00:00",44.0296268494427,-1.99607869649073
"SHINY",2000,"H7","Cephalaspis.tenuicornis",6,558,558,NA,NA,"01/04/2000 00:00",44.0296268494427,-1.97607869649073,"01/04/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",2020,"H7","Cephalaspis.tenuicornis",21,595,595,NA,NA,"01/01/2020 00:00",44.0296268494427,-1.97607869649073,"01/01/2020 00:00",44.0296268494427,-1.99607869649073
"SHINY",2000,"H7","Cephalaspis.tenuicornis",7,925,925,NA,NA,"01/07/2000 00:00",44.0296268494427,-1.97607869649073,"01/07/2000 00:00",44.0296268494427,-1.99607869649073
"SHINY",1999,"H7","Cephalaspis.tenuicornis",4,8760,8760,NA,NA,"01/10/1999 00:00",44.0296268494427,-1.97607869649073,"01/10/1999 00:00",44.0296268494427,-1.99607869649073
"SHINY",1999,"H7","Cephalaspis.tenuicornis",1,1941,1941,NA,NA,"01/01/1999 00:00",44.0296268494427,-1.97607869649073,"01/01/1999 00:00",44.0296268494427,-1.99607869649073
"SHINY",1999,"H7","Cephalaspis.tenuicornis",3,252,252,NA,NA,"01/07/1999 00:00",44.0296268494427,-1.97607869649073,"01/07/1999 00:00",44.0296268494427,-1.99607869649073
"SHINY",1999,"H7","Cephalaspis.tenuicornis",2,388,388,NA,NA,"01/04/1999 00:00",44.0296268494427,-1.97607869649073,"01/04/1999 00:00",44.0296268494427,-1.99607869649073
"SHINY",2015,"H7","Cephalaspis.tenuicornis",20,34,34,NA,NA,"01/10/2015 00:00",44.0296268494427,-1.97607869649073,"01/10/2015 00:00",44.0296268494427,-1.99607869649073
"SHINY",2020,"H7","Cephalaspis.tenuicornis",22,2112,2112,NA,NA,"01/04/2020 00:00",44.0296268494427,-1.97607869649073,"01/04/2020 00:00",44.0296268494427,-1.99607869649073
"SHINY",2020,"H7","Cephalaspis.tenuicornis",24,1292,1292,NA,NA,"01/10/2020 00:00",44.0296268494427,-1.97607869649073,"01/10/2020 00:00",44.0296268494427,-1.99607869649073
"SHINY",2030,"H7","Cephalaspis.tenuicornis",31,10206,10206,NA,NA,"01/07/2030 00:00",44.0296268494427,-1.97607869649073,"01/07/2030 00:00",44.0296268494427,-1.99607869649073
"SHINY",2010,"H7","Cephalaspis.tenuicornis",15,350,350,NA,NA,"01/07/2010 00:00",44.0296268494427,-1.97607869649073,"01/07/2010 00:00",44.0296268494427,-1.99607869649073
"SHINY",2015,"H7","Cephalaspis.tenuicornis",17,7226,7226,NA,NA,"01/01/2015 00:00",44.0296268494427,-1.97607869649073,"01/01/2015 00:00",44.0296268494427,-1.99607869649073
"SHINY",2015,"H7","Cephalaspis.tenuicornis",19,1012,1012,NA,NA,"01/07/2015 00:00",44.0296268494427,-1.97607869649073,"01/07/2015 00:00",44.0296268494427,-1.99607869649073
"SHINY",2010,"H7","Cephalaspis.tenuicornis",16,3772,3772,NA,NA,"01/10/2010 00:00",44.0296268494427,-1.97607869649073,"01/10/2010 00:00",44.0296268494427,-1.99607869649073
"SHINY",2005,"H7","Cephalaspis.tenuicornis",10,154,154,NA,NA,"01/04/2005 00:00",44.0296268494427,-1.97607869649073,"01/04/2005 00:00",44.0296268494427,-1.99607869649073
"SHINY",2005,"H7","Cephalaspis.tenuicornis",12,254,254,NA,NA,"01/10/2005 00:00",44.0296268494427,-1.97607869649073,"01/10/2005 00:00",44.0296268494427,-1.99607869649073
"SHINY",2010,"H7","Cephalaspis.tenuicornis",14,0,0,NA,NA,"01/04/2010 00:00",44.0296268494427,-1.97607869649073,"01/04/2010 00:00",44.0296268494427,-1.99607869649073
"SHINY",2030,"H7","Cephalaspis.tenuicornis",32,1088,1088,NA,NA,"01/10/2030 00:00",44.0296268494427,-1.97607869649073,"01/10/2030 00:00",44.0296268494427,-1.99607869649073
"SHINY",2010,"H7","Cephalaspis.tenuicornis",13,1,1,NA,NA,"01/01/2010 00:00",44.0296268494427,-1.97607869649073,"01/01/2010 00:00",44.0296268494427,-1.99607869649073
"SHINY",2025,"H7","Cephalaspis.tenuicornis",28,2,2,NA,NA,"01/10/2025 00:00",44.0296268494427,-1.97607869649073,"01/10/2025 00:00",44.0296268494427,-1.99607869649073
"SHINY",2030,"H7","Cephalaspis.tenuicornis",30,23,23,NA,NA,"01/04/2030 00:00",44.0296268494427,-1.97607869649073,"01/04/2030 00:00",44.0296268494427,-1.99607869649073
